tick,experiment,topology,use_corridor,use_thermal,use_pruning,mean_C,min_C,mean_E,max_E,mean_L,max_L,mean_P,max_P,mean_T,survival_pass
111,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.049999999999999996,0.05,0.9802315517822382,1.0,0.527743492290317,0.9973404092660217,29.467394565924316,36.333027624252836,0.854780494878476,False
112,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.049999999999999996,0.05,0.963682744748757,1.0,0.5132681355837176,1.0,29.991269324603905,36.57556943807952,0.859175864461986,False
113,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.049999999999999996,0.05,0.9765717441356396,1.0,0.5181472958486162,1.0,30.6425915566669,37.5225928363283,0.8631770169132851,False
114,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.049999999999999996,0.05,0.9763694277663254,1.0,0.5216330644751581,0.9722802952061091,31.306803520983962,38.214243617274974,0.8673773447828771,False
115,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.049999999999999996,0.05,0.9713911977223503,1.0,0.5180104614283159,1.0,31.866112949189898,39.22450873221593,0.8709489784242169,False
116,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.049999999999999996,0.05,0.9658735146698019,1.0,0.5069584442901603,1.0,32.382735642032976,40.27149673279562,0.8744452109875063,False
117,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.049999999999999996,0.05,0.9758023971757356,1.0,0.5112567393833907,1.0,33.0154442480826,41.502871922376606,0.877842941972096,False
118,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.049999999999999996,0.05,0.9822872448575606,1.0,0.5243447154159001,1.0,33.68403897530609,42.274756445794694,0.8809571500286129,False
119,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.049999999999999996,0.05,0.9738756286723641,1.0,0.5215416841620103,1.0,34.236632631500456,42.19808752621762,0.883966945229334,False
120,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.049999999999999996,0.05,0.9761738857627777,1.0,0.5267781997373704,1.0,34.841251507819294,42.94487181530269,0.8867972948075581,False
121,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.049999999999999996,0.05,0.973292221339142,1.0,0.52608892573159,1.0,35.38505103983768,43.78059044353769,0.8893783884415962,False
122,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.049999999999999996,0.05,0.9668707619679383,1.0,0.5198552733288192,0.9994294133148863,35.87759122888905,44.25935800236712,0.8917435686957849,False
123,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.049999999999999996,0.05,0.973816803022778,1.0,0.5186729954282121,1.0,36.41012760951209,44.66703654978922,0.8940088474582758,False
124,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.049999999999999996,0.05,0.9750007954961837,1.0,0.5186583682808663,1.0,36.93433091733289,45.19288241831652,0.8960713200490911,False
125,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.049999999999999996,0.05,0.9628136499612096,1.0,0.5014211966937462,0.9296211570270042,37.326094120626536,45.47651316066077,0.8980300404937289,False
126,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.05187037056542619,0.05,0.9443186460537418,1.0,0.47650058779320315,0.9264274487350104,37.28238814661723,45.71126316066078,0.8962012156975416,False
127,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.05296585685304356,0.05,0.9337745101642037,1.0,0.4587873821677778,0.9395274487350104,37.28795323276076,45.81798594392958,0.8942459632557578,False
128,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.05399555517321264,0.05,0.9303715713027727,1.0,0.4484068398867219,0.9526274487350104,37.344778950230605,46.052735943929584,0.8922478375332156,False
