tick,experiment,topology,use_corridor,use_thermal,use_pruning,mean_C,min_C,mean_E,max_E,mean_L,max_L,mean_P,max_P,mean_T,survival_pass
133,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.050208353948505736,0.05,1.0,1.0,1.0,1.0,47.47034821080244,55.50204129241555,0.543066901130425,False
134,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.050418858732360974,0.05,1.0,1.0,1.0,1.0,47.70507633363785,55.73679129241555,0.543066901130425,False
135,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.050131551078554625,0.05,1.0,1.0,1.0,1.0,47.93978235347096,55.97154129241556,0.543066901130425,False
136,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.049999999999999996,0.05,1.0,1.0,1.0,1.0,48.17451854060772,56.206291292415564,0.543066901130425,False
137,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.050258536277831535,0.05,1.0,1.0,1.0,1.0,48.40926854060773,56.44104129241557,0.543066901130425,False
138,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.050088845270153365,0.05,1.0,1.0,1.0,1.0,48.64399139429855,56.675791292415575,0.543066901130425,False
139,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.049999999999999996,0.05,1.0,1.0,1.0,1.0,48.878732065545194,56.91054129241558,0.543066901130425,False
140,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.0500358416185998,0.05,1.0,1.0,1.0,1.0,49.1134820655452,57.145291292415585,0.543066901130425,False
141,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.049999999999999996,0.05,1.0,1.0,1.0,1.0,49.34822830217526,57.3798004367386,0.543066901130425,False
142,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.05009629973439429,0.05,1.0,1.0,1.0,1.0,49.582978302175256,57.614550436738604,0.543066901130425,False
143,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.05002512443289166,0.05,1.0,1.0,1.0,1.0,49.81771819070315,57.84930043673861,0.543066901130425,False
144,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.05010822623616047,0.05,1.0,1.0,1.0,1.0,50.0524655526377,58.084050436738615,0.543066901130425,False
145,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.049999999999999996,0.05,1.0,1.0,1.0,1.0,50.28720418888292,58.31880043673862,0.543066901130425,False
146,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.0501588410636713,0.05,1.0,1.0,1.0,1.0,50.52195418888292,58.553550436738625,0.543066901130425,False
147,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.05017170962587146,0.05,1.0,1.0,1.0,1.0,50.75668751057123,58.78830043673863,0.543066901130425,False
148,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.0501791230315843,0.05,1.0,1.0,1.0,1.0,50.99141948106053,59.023050436738636,0.543066901130425,False
149,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.05024854941183046,0.05,1.0,1.0,1.0,1.0,51.226150673142214,59.25780043673864,0.543066901130425,False
