tick,experiment,topology,use_corridor,use_thermal,use_pruning,mean_C,min_C,mean_E,max_E,mean_L,max_L,mean_P,max_P,mean_T,survival_pass
119,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.049999999999999996,0.05,1.0,1.0,1.0,1.0,40.80492623621101,48.84720785742633,0.888375276232276,False
120,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.049999999999999996,0.05,1.0,1.0,1.0,1.0,41.602151900826165,49.58696365567327,0.8912449507115228,False
121,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.049999999999999996,0.05,1.0,1.0,1.0,1.0,42.39814248589242,50.54208506171423,0.8940139736106558,False
122,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.049999999999999996,0.05,1.0,1.0,1.0,1.0,43.179286249149314,51.47991622183398,0.8965883390498068,False
123,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.049999999999999996,0.05,1.0,1.0,1.0,1.0,43.95724181382884,52.19710693739975,0.899057551947924,False
124,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.049999999999999996,0.05,1.0,1.0,1.0,1.0,44.70310413600555,53.027554761510764,0.9012185125868526,False
125,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.049999999999999996,0.05,1.0,1.0,1.0,1.0,45.44892195063332,53.82046094312974,0.9033100045742717,False
126,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.05001142694892606,0.05,1.0,1.0,1.0,1.0,45.683671950633325,54.055210943129744,0.901684084427895,False
127,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.050327068925048235,0.05,1.0,1.0,1.0,1.0,45.9184207508037,54.28996094312975,0.9001101937262024,False
128,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.05010523131051926,0.05,1.0,1.0,1.0,1.0,46.153136408566574,54.524710943129755,0.8985866675269639,False
129,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.05008476279105025,0.05,1.0,1.0,1.0,1.0,46.38787535927897,54.75946094312976,0.8971118941661012,False
130,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.05022419189055383,0.05,1.0,1.0,1.0,1.0,46.62261645918592,54.994210943129765,0.8956843135527859,False
131,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.05004128701669888,0.05,1.0,1.0,1.0,1.0,46.85734291903742,55.22896094312977,0.8943024155190967,False
132,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.05026895684894442,0.05,1.0,1.0,1.0,1.0,47.09208858390067,55.463710943129776,0.8929647382224857,False
133,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.05007177620560614,0.05,1.0,1.0,1.0,1.0,47.32681034343153,55.69846094312978,0.8916698665993661,False
134,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.05034638420406569,0.05,1.0,1.0,1.0,1.0,47.56155280692995,55.93321094312979,0.8904164308681863,False
135,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.050375438536615684,0.05,1.0,1.0,1.0,1.0,47.79626643658853,56.16796094312979,0.8892031050804045,False
136,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.05008260320932912,0.05,1.0,1.0,1.0,1.0,48.03097701554219,56.4027109431298,0.8880286057178315,False
137,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.050198668200810426,0.05,1.0,1.0,1.0,1.0,48.26571834220522,56.6374609431298,0.8868916903348609,False
138,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.05070140806810841,0.05,1.0,1.0,1.0,1.0,48.50044748204414,56.87221094312981,0.8857911562441454,False
139,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.05009451773573226,0.05,1.0,1.0,1.0,1.0,48.73512383419699,57.10696094312981,0.8847258392443327,False
140,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.05018887212319337,0.05,1.0,1.0,1.0,1.0,48.96986390983474,57.34171094312982,0.8836946123885141,False
141,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.050033569604938724,0.05,1.0,1.0,1.0,1.0,49.20459407826181,57.576460943129824,0.8826963847920817,False
142,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.05005092414885527,0.05,1.0,1.0,1.0,1.0,49.43934055345329,57.81121094312983,0.881730100478735,False
