tick,experiment,topology,use_corridor,use_thermal,use_pruning,mean_C,min_C,mean_E,max_E,mean_L,max_L,mean_P,max_P,mean_T,survival_pass
87,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.3913982278102217,0.12479914927480412,0.9508283455862382,1.0,0.24728647018719183,0.39210014705198093,11.387308602041996,14.523623797898594,0.677897133910988,False
88,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.32895511730540866,0.0834671741505983,0.968046581204649,1.0,0.25812862407946613,0.4303492412967341,12.118780895392849,15.638491314808991,0.6879078541126291,False
89,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.2692919048048648,0.05,0.9819447990670669,1.0,0.2735056910604703,0.4683670908058174,12.897667532322714,16.714963752676425,0.6979043899841986,False
90,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.21553812540092449,0.05,0.991015625,1.0,0.29485459827833566,0.5072289511798197,13.71378504498189,17.744620862699673,0.7076606843588579,False
91,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.1796176390518446,0.05,0.994609375,1.0,0.32254974188723995,0.5454344151353695,14.58070815306618,18.72819904618815,0.7172458209325985,False
92,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.1500487015481145,0.05,0.985625,1.0,0.3381957785877801,0.5826404475612051,15.355533993662988,19.670194966604726,0.72651097300345,False
93,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.1221707259403665,0.05,0.9928125,1.0,0.363984333850221,0.6208480155951002,16.195792972929034,20.369934237119285,0.735337008245401,False
94,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.09480039131948029,0.05,0.991015625,1.0,0.3888885031568891,0.6576289088063192,17.051104583165944,21.267749247033414,0.7441551224562671,False
95,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.07125414496959746,0.05,0.9832753197996307,1.0,0.4041079770825389,0.6997346278329198,17.832722084220613,22.31465937977823,0.7526426472315466,False
96,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.05688103853310753,0.05,0.9849663978500152,1.0,0.42239392569113293,0.7465768190216522,18.639951200494565,23.494190733062734,0.7608313694663039,False
97,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.05103703985541862,0.05,0.9819775145417287,1.0,0.4358079887336196,0.7906031641476327,19.4088381075857,24.594878396590182,0.7687441080551188,False
98,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.049999999999999996,0.05,0.9725876120438086,1.0,0.4375291338827463,0.8273207051914507,20.108602118453216,25.490919545817086,0.7765224970753603,False
99,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.049999999999999996,0.05,0.9760093857671932,1.0,0.44410947558866387,0.874505766232219,20.841374619188247,26.680051254958595,0.7839524763168477,False
100,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.049999999999999996,0.05,0.9672499145225715,1.0,0.4382890665849723,0.7608919202392079,21.486562240448272,26.696813567154287,0.7911891828514941,False
101,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.049999999999999996,0.05,0.9845620457992488,1.0,0.4569654901782825,0.8032303065417449,22.29868011405352,27.76771838362532,0.7980306131034709,False
102,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.049999999999999996,0.05,0.9757620955021478,1.0,0.46316671987747465,0.8503049587437649,23.019017364669416,28.95375864528188,0.8047827261537528,False
103,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.049999999999999996,0.05,0.9801598599494342,1.0,0.4756234657925444,0.9109000742667538,23.75975291177504,30.518371879925567,0.8110065151874621,False
104,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.049999999999999996,0.05,0.9761595387856321,1.0,0.4810445356430667,0.9512068470467784,24.458914818877354,31.514911517766254,0.8171556716632038,False
105,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.049999999999999996,0.05,0.9765223082800616,1.0,0.4870278739169846,0.9867647505743097,25.174428290651633,32.37848281653714,0.8231917065040214,False
106,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.049999999999999996,0.05,0.9833562926204407,1.0,0.5021352800968868,1.0,25.95120154021567,33.51084491311844,0.8289617710185277,False
107,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.049999999999999996,0.05,0.9765555064288962,1.0,0.5067506476584671,1.0,26.657280334636475,34.62665202070203,0.8346122503735101,False
108,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.049999999999999996,0.05,0.9719425104889753,1.0,0.5046114821789807,1.0,27.30356536881927,35.547688433928066,0.8398551631589886,False
109,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.049999999999999996,0.05,0.9800598297514604,1.0,0.514551386720599,1.0,28.02999413045357,35.50270272202176,0.844822794893626,False
110,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.049999999999999996,0.05,0.9709269809665141,1.0,0.5121483321020532,1.0,28.653975395762778,36.45428336523634,0.8496086934414651,False
111,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.049999999999999996,0.05,0.9733677463250063,1.0,0.5113659426062861,1.0,29.268573838921967,37.46919944028663,0.8539704026876263,False
112,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.049999999999999996,0.05,0.9699778916926894,1.0,0.5052436963804581,1.0,29.85249890065695,38.359151213547136,0.8582503615692794,False
113,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.049999999999999996,0.05,0.9803985848206671,1.0,0.5147048468442464,1.0,30.56347217165122,39.32795718702543,0.8625026723230467,False
114,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.049999999999999996,0.05,0.9751145419207555,1.0,0.516318453641152,1.0,31.202975797462997,40.13189147063642,0.8665797991958788,False
