step,time_hours,x_m,y_m,corridor_center_y_m,corridor_error_m,vx_m_s,vy_m_s,speed_m_s,distance_to_earth_m,distance_to_moon_m,boundary_pressure,status
678,113.0,512540.75690798555,141505.54747846688,117287.48151822752,24218.065960239357,1204.921444654325,332.6624598780802,1250.0000000000002,531715.9462146978,383887485.3234168,0.16674735395188214,STABLE_CORRIDOR
679,113.16666666666667,-210412.10871438577,-58091.932686993794,0.0,-58091.932686993794,-1204.9214427039522,-332.66246694243443,1250.0,218284.05378530224,384610416.49584556,0.16624904720791575,STABLE_CORRIDOR
680,113.33333333333333,512540.75405744987,141505.55780326092,117287.48086592778,24218.076937333142,1204.9214379530595,332.6624841504245,1250.0,531715.9462146978,383887485.3262712,0.16674736133602472,STABLE_CORRIDOR
681,113.5,-210412.1075441622,-58091.936925606686,0.0,-58091.936925606686,-1204.9214360026867,-332.6624912147793,1250.0,218284.0537853023,384610416.49467593,0.16624905466692413,STABLE_CORRIDOR
682,113.66666666666667,512540.75120691385,141505.5681280556,117287.480213628,24218.087914427597,1204.9214312517934,332.6625084227705,1250.0,531715.9462146978,383887485.3291255,0.16674736872016782,STABLE_CORRIDOR
683,113.83333333333333,-210412.10637393838,-58091.94116421981,0.0,-58091.94116421981,-1204.9214293014204,-332.6625154871257,1250.0,218284.05378530227,384610416.4935064,0.16624906212593307,STABLE_CORRIDOR
684,114.0,512540.7483563775,141505.57845285098,117287.4795613281,24218.09889152288,1204.9214245505264,332.662532695118,1250.0,531715.9462146978,383887485.3319799,0.1667473761043114,STABLE_CORRIDOR
685,114.16666666666667,-210412.10520371434,-58091.945402833226,0.0,-58091.945402833226,-1204.921422600153,-332.6625397594737,1250.0,218284.0537853022,384610416.49233675,0.1662490695849425,STABLE_CORRIDOR
686,114.33333333333333,512540.7455058404,141505.58877764695,117287.47890902805,24218.109868618893,1204.921417849258,332.66255696746697,1249.9999999999998,531715.9462146976,383887485.33483416,0.16674738348845553,STABLE_CORRIDOR
687,114.5,-210412.10403349053,-58091.94964144705,0.0,-58091.94964144705,-1204.9214158988848,-332.6625640318233,1250.0,218284.05378530256,384610416.4911672,0.16624907704395248,STABLE_CORRIDOR
688,114.66666666666667,512540.742655303,141505.59910244372,117287.47825672792,24218.120845715806,1204.9214111479891,332.66258123981794,1250.0,531715.9462146974,383887485.3376886,0.16674739087260015,STABLE_CORRIDOR
689,114.83333333333333,-210412.10286326613,-58091.953880061075,0.0,-58091.953880061075,-1204.9214091976153,-332.6625883041747,1250.0,218284.0537853025,384610416.48999757,0.166249084502963,STABLE_CORRIDOR
690,115.0,512540.7398047652,141505.60942724126,117287.47760442772,24218.131822813535,1204.921404446719,332.66260551217056,1250.0,531715.9462146974,383887485.3405429,0.1667473982567454,STABLE_CORRIDOR
691,115.16666666666667,-210412.10169304186,-58091.95811867539,0.0,-58091.95811867539,-1204.921402496345,-332.66261257652775,1250.0,218284.0537853027,384610416.488828,0.16624909196197413,STABLE_CORRIDOR
692,115.33333333333333,512540.736954227,141505.61975203932,117287.4769521274,24218.14279991192,1204.921397745448,332.66262978452454,1250.0,531715.9462146973,383887485.34339726,0.1667474056408912,STABLE_CORRIDOR
693,115.5,-210412.10052281723,-58091.96235729003,0.0,-58091.96235729003,-1204.9213957950737,-332.66263684888224,1250.0,218284.05378530276,384610416.48765844,0.1662490994209857,STABLE_CORRIDOR
694,115.66666666666667,512540.7341036883,141505.63007683825,117287.476299827,24218.153777011248,1204.9213910441758,332.66265405688046,1249.9999999999998,531715.9462146971,383887485.3462516,0.1667474130250374,STABLE_CORRIDOR
695,115.83333333333333,-210412.0993525926,-58091.96659590496,0.0,-58091.96659590496,-1204.9213890938015,-332.66266112123867,1250.0,218284.05378530297,384610416.4864888,0.16624910687999794,STABLE_CORRIDOR
696,116.0,512540.73125314934,141505.64040163782,117287.47564752653,24218.16475411129,1204.9213843429031,332.66267832923796,1250.0,531715.9462146972,383887485.34910595,0.16674742040918428,STABLE_CORRIDOR
697,116.16666666666667,-210412.0981823675,-58091.97083452012,0.0,-58091.97083452012,-1204.9213823925281,-332.6626853935966,1250.0,218284.05378530288,384610416.48531926,0.1662491143390106,STABLE_CORRIDOR
698,116.33333333333333,512540.72840260994,141505.65072643812,117287.47499522593,24218.17573121219,1204.921377641629,332.66270260159706,1250.0,531715.9462146971,383887485.3519603,0.16674742779333163,STABLE_CORRIDOR
699,116.5,-210412.09701214242,-58091.9750731356,0.0,-58091.9750731356,-1204.9213756912538,-332.6627096659562,1250.0,218284.05378530297,384610416.4841497,0.16624912179802384,STABLE_CORRIDOR
700,116.66666666666667,512540.7255520701,141505.66105123915,117287.47434292527,24218.18670831388,1204.921370940354,332.6627268739579,1250.0,531715.9462146971,383887485.3548146,0.16674743517747953,STABLE_CORRIDOR
701,116.83333333333333,-210412.0958419171,-58091.97931175135,0.0,-58091.97931175135,-1204.9213689899786,-332.6627339383175,1250.0,218284.053785303,384610416.48298013,0.1662491292570377,STABLE_CORRIDOR
702,117.0,512540.72270152986,141505.67137604085,117287.47369062452,24218.197685416322,1204.9213642390782,332.6627511463203,1250.0,531715.9462146971,383887485.357669,0.16674744256162796,STABLE_CORRIDOR
703,117.16666666666667,-210412.09467169154,-58091.98355036735,0.0,-58091.98355036735,-1204.9213622887023,-332.66275821068035,1250.0,218284.05378530297,384610416.48181045,0.166249136716052,STABLE_CORRIDOR
704,117.33333333333333,512540.7198509893,141505.68170084315,117287.47303832366,24218.208662519493,1204.9213575378014,332.6627754186842,1250.0000000000002,531715.9462146971,383887485.3605233,0.16674744994577692,STABLE_CORRIDOR
705,117.5,-210412.09350146586,-58091.98778898362,0.0,-58091.98778898362,-1204.9213555874253,-332.6627824830446,1250.0,218284.05378530294,384610416.4806409,0.1662491441750668,STABLE_CORRIDOR
706,117.66666666666667,512540.7170004484,141505.69202564622,117287.47238602272,24218.219639623494,1204.9213508365237,332.6627996910497,1250.0000000000002,531715.9462146972,383887485.3633777,0.16674745732992632,STABLE_CORRIDOR
707,117.83333333333333,-210412.09233123995,-58091.99202760021,0.0,-58091.99202760021,-1204.9213488861471,-332.6628067554107,1250.0,218284.0537853029,384610416.4794714,0.16624915163408213,STABLE_CORRIDOR
708,118.0,512540.71414990677,141505.70235044992,117287.47173372164,24218.23061672828,1204.9213441352445,332.6628239634169,1249.9999999999998,531715.9462146971,383887485.36623204,0.16674746471407634,STABLE_CORRIDOR
709,118.16666666666667,-210412.09116101393,-58091.99626621709,0.0,-58091.99626621709,-1204.9213421848679,-332.66283102777834,1249.9999999999998,218284.05378530294,384610416.47830176,0.1662491590930981,STABLE_CORRIDOR
710,118.33333333333333,512540.7112993649,141505.71267525444,117287.47108142049,24218.241593833955,1204.9213374339647,332.6628482357859,1250.0,531715.9462146971,383887485.3690864,0.16674747209822688,STABLE_CORRIDOR
711,118.5,-210412.0899907878,-58092.000504834316,0.0,-58092.000504834316,-1204.9213354835879,-332.66285530014795,1250.0,218284.053785303,384610416.47713214,0.16624916655211458,STABLE_CORRIDOR
712,118.66666666666667,512540.7084488226,141505.7230000597,117287.47042911929,24218.2525709404,1204.921330732684,332.6628725081567,1250.0,531715.9462146971,383887485.37194073,0.16674747948237797,STABLE_CORRIDOR
713,118.83333333333333,-210412.0888205613,-58092.00474345169,0.0,-58092.00474345169,-1204.9213287823065,-332.662879572519,1249.9999999999998,218284.05378530285,384610416.4759626,0.16624917401113165,STABLE_CORRIDOR
714,119.0,512540.7055982802,141505.7333248655,117287.46977681799,24218.2635480475,1204.9213240314025,332.6628967805286,1250.0000000000002,531715.9462146973,383887485.3747951,0.1667474868665296,STABLE_CORRIDOR
715,119.16666666666667,-210412.0876503347,-58092.00898206938,0.0,-58092.00898206938,-1204.9213220810248,-332.66290384489145,1250.0,218284.0537853028,384610416.474793,0.1662491814701491,STABLE_CORRIDOR
716,119.33333333333333,512540.70274773694,141505.74364967196,117287.46912451654,24218.274525155415,1204.9213173301193,332.6629210529022,1249.9999999999998,531715.9462146972,383887485.37764937,0.1667474942506817,STABLE_CORRIDOR
717,119.5,-210412.08648010797,-58092.0132206874,0.0,-58092.0132206874,-1204.9213153797416,-332.6629281172656,1250.0,218284.05378530276,384610416.4736234,0.16624918892916715,STABLE_CORRIDOR
718,119.66666666666667,512540.69989719347,141505.7539744792,117287.46847221503,24218.28550226416,1204.9213106288357,332.66294532527763,1250.0,531715.9462146972,383887485.3805038,0.16674750163483432,STABLE_CORRIDOR
719,119.83333333333333,-210412.08530988113,-58092.0174593057,0.0,-58092.0174593057,-1204.9213086784578,-332.6629523896415,1250.0,218284.05378530282,384610416.47245383,0.16624919638818578,STABLE_CORRIDOR
720,120.0,512540.6970466494,141505.76429928714,117287.46781991338,24218.296479373763,1204.921303927551,332.66296959765475,1250.0,531715.9462146971,383887485.3833581,0.1667475090189875,STABLE_CORRIDOR
721,120.16666666666667,-210412.0841396543,-58092.021697924385,0.0,-58092.021697924385,-1204.9213019771728,-332.6629766620192,1250.0000000000002,218284.05378530305,384610416.4712842,0.1662492038472049,STABLE_CORRIDOR
722,120.33333333333333,512540.6941961049,141505.77462409573,117287.46716761164,24218.307456484094,1204.9212972262653,332.6629938700335,1250.0,531715.946214697,383887485.38621247,0.16674751640314128,STABLE_CORRIDOR
723,120.5,-210412.0829694271,-58092.025936543214,0.0,-58092.025936543214,-1204.9212952758867,-332.66300093439827,1250.0,218284.05378530308,384610416.47011465,0.1662492113062246,STABLE_CORRIDOR
724,120.66666666666667,512540.69134556013,141505.78494890497,117287.46651530986,24218.31843359511,1204.9212905249788,332.66301814241365,1250.0,531715.946214697,383887485.3890668,0.16674752378729552,STABLE_CORRIDOR
725,120.83333333333333,-210412.0817991998,-58092.03017516242,0.0,-58092.03017516242,-1204.9212885745999,-332.66302520677897,1250.0,218284.05378530317,384610416.468945,0.1662492187652448,STABLE_CORRIDOR
726,121.0,512540.6884950147,141505.79527371493,117287.46586300786,24218.32941070707,1204.9212838236908,332.6630424147956,1249.9999999999998,531715.9462146966,383887485.39192116,0.16674753117145025,STABLE_CORRIDOR
727,121.16666666666667,-210412.0806289725,-58092.03441378192,0.0,-58092.03441378192,-1204.921281873312,-332.66304947916143,1250.0,218284.05378530346,384610416.46777546,0.16624922622426555,STABLE_CORRIDOR
728,121.33333333333333,512540.685644469,141505.80559852562,117287.46521070588,24218.340387819742,1204.9212771224024,332.66306668717925,1250.0,531715.9462146966,383887485.3947755,0.1667475385556056,STABLE_CORRIDOR
729,121.5,-210412.07945874485,-58092.03865240168,0.0,-58092.03865240168,-1204.9212751720231,-332.6630737515455,1250.0000000000002,218284.05378530352,384610416.4666059,0.16624923368328687,STABLE_CORRIDOR
730,121.66666666666667,512540.68279392296,141505.815923337,117287.46455840378,24218.35136493323,1204.921270421113,332.6630909595645,1250.0,531715.9462146966,383887485.39762986,0.1667475459397614,STABLE_CORRIDOR
731,121.83333333333333,-210412.07828851696,-58092.04289102167,0.0,-58092.04289102167,-1204.9212684707331,-332.6630980239311,1250.0,218284.05378530355,384610416.4654363,0.16624924114230868,STABLE_CORRIDOR
732,122.0,512540.67994337645,141505.82624814898,117287.46390610155,24218.362342047432,1204.9212637198223,332.6631152319511,1250.0,531715.9462146965,383887485.4004842,0.1667475533239178,STABLE_CORRIDOR
733,122.16666666666667,-210412.07711828884,-58092.04712964193,0.0,-58092.04712964193,-1204.9212617694423,-332.6631222963182,1250.0,218284.05378530352,384610416.4642667,0.16624924860133097,STABLE_CORRIDOR
734,122.33333333333333,512540.6770928296,141505.8365729618,117287.46325379929,24218.373319162507,1204.9212570185307,332.66313950433954,1250.0,531715.9462146965,383887485.4033386,0.16674756070807467,STABLE_CORRIDOR
735,122.5,-210412.07594806072,-58092.05136826256,0.0,-58092.05136826256,-1204.9212550681505,-332.66314656870725,1250.0,218284.05378530364,384610416.4630971,0.16624925606035387,STABLE_CORRIDOR
736,122.66666666666667,512540.67424228217,141505.84689777525,117287.46260149684,24218.38429627841,1204.9212503172382,332.6631637767297,1250.0,531715.9462146963,383887485.40619296,0.16674756809223212,STABLE_CORRIDOR
737,122.83333333333333,-210412.07477783237,-58092.05560688343,0.0,-58092.05560688343,-1204.9212483668575,-332.6631708410978,1250.0,218284.0537853037,384610416.46192753,0.16624926351937733,STABLE_CORRIDOR
738,123.0,512540.6713917344,141505.8572225894,117287.46194919434,24218.395273395057,1204.9212436159446,332.6631880491214,1249.9999999999998,531715.9462146962,383887485.4090473,0.16674757547639008,STABLE_CORRIDOR
739,123.16666666666667,-210412.0736076039,-58092.05984550464,0.0,-58092.05984550464,-1204.921241665564,-332.6631951134901,1250.0,218284.05378530384,384610416.460758,0.1662492709784013,STABLE_CORRIDOR
740,123.33333333333333,512540.66854118614,141505.86754740422,117287.46129689176,24218.40625051246,1204.92123691465,332.6632123215148,1249.9999999999998,531715.946214696,383887485.41190165,0.16674758286054858,STABLE_CORRIDOR
741,123.5,-210412.07243737532,-58092.06408412612,0.0,-58092.06408412612,-1204.9212349642692,-332.6632193858839,1250.0,218284.05378530402,384610416.4595883,0.1662492784374258,STABLE_CORRIDOR
742,123.66666666666667,512540.66569063766,141505.8778722198,117287.46064458908,24218.41722763072,1204.9212302133549,332.66323659390986,1250.0,531715.946214696,383887485.414756,0.16674759024470762,STABLE_CORRIDOR
743,123.83333333333333,-210412.07126714627,-58092.06832274783,0.0,-58092.06832274783,-1204.9212282629733,-332.6632436582794,1250.0,218284.0537853039,384610416.4584187,0.16624928589645083,STABLE_CORRIDOR
744,124.0,512540.6628400887,141505.8881970361,117287.45999228634,24218.42820474977,1204.9212235120583,332.6632608663066,1250.0,531715.946214696,383887485.41761035,0.16674759762886718,STABLE_CORRIDOR
745,124.16666666666667,-210412.07009691722,-58092.07256136986,0.0,-58092.07256136986,-1204.9212215616765,-332.6632679306766,1250.0,218284.05378530396,384610416.45724916,0.16624929335547645,STABLE_CORRIDOR
746,124.33333333333333,512540.6599895393,141505.89852185306,117287.4593399835,24218.43918186956,1204.9212168107608,332.66328513870485,1250.0,531715.946214696,383887485.42046475,0.16674760501302732,STABLE_CORRIDOR
747,124.5,-210412.06892668793,-58092.07679999218,0.0,-58092.07679999218,-1204.9212148603788,-332.6632922030754,1250.0,218284.05378530396,384610416.4560796,0.1662493008145026,STABLE_CORRIDOR
748,124.66666666666667,512540.65713898954,141505.9088466708,117287.45868768051,24218.45015899028,1204.9212101094624,332.66330941110493,1250.0,531715.946214696,383887485.42331904,0.16674761239718794,STABLE_CORRIDOR
749,124.83333333333333,-210412.06775645853,-58092.081038614764,0.0,-58092.081038614764,-1204.9212081590802,-332.66331647547594,1250.0,218284.053785304,384610416.45491004,0.1662493082735293,STABLE_CORRIDOR
750,125.0,512540.6542884393,141505.91917148913,117287.45803537747,24218.46113611167,1204.9212034081631,332.6633336835065,1250.0,531715.946214696,383887485.42617345,0.16674761978134914,STABLE_CORRIDOR
751,125.16666666666667,-210412.0665862289,-58092.08527723767,0.0,-58092.08527723767,-1204.9212014577804,-332.663340747878,1250.0,218284.053785304,384610416.4537404,0.16624931573255647,STABLE_CORRIDOR
752,125.33333333333333,512540.65143788874,141505.92949630832,117287.45738307435,24218.472113233976,1204.9211967068627,332.66335795591,1250.0,531715.946214696,383887485.4290278,0.16674762716551086,STABLE_CORRIDOR
753,125.5,-210412.06541599915,-58092.08951586086,0.0,-58092.08951586086,-1204.9211947564797,-332.66336502028196,1250.0,218284.05378530404,384610416.45257086,0.1662493231915843,STABLE_CORRIDOR
754,125.66666666666667,512540.6485873377,141505.93982112803,117287.45673077111,24218.483090356924,1204.9211900055614,332.66338222831484,1250.0,531715.946214696,383887485.43188214,0.16674763454967317,STABLE_CORRIDOR
755,125.83333333333333,-210412.06424576917,-58092.09375448426,0.0,-58092.09375448426,-1204.9211880551782,-332.66338929268716,1250.0,218284.053785304,384610416.45140123,0.16624933065061262,STABLE_CORRIDOR
756,126.0,512540.6457367863,141505.95014594847,117287.45607846779,24218.494067480686,1204.921183304259,332.66340650072124,1250.0,531715.946214696,383887485.43473643,0.1667476419338359,STABLE_CORRIDOR
757,126.16666666666667,-210412.06307553907,-58092.09799310795,0.0,-58092.09799310795,-1204.9211813538757,-332.66341356509406,1250.0,218284.05378530402,384610416.4502316,0.16624933810964138,STABLE_CORRIDOR
758,126.33333333333333,512540.64288623445,141505.96047076953,117287.45542616435,24218.505044605175,1204.921176602956,332.6634307731291,1250.0,531715.946214696,383887485.4375909,0.16674764931799918,STABLE_CORRIDOR
759,126.5,-210412.06190530863,-58092.10223173193,0.0,-58092.10223173193,-1204.9211746525718,-332.66343783750244,1249.9999999999998,218284.05378530387,384610416.44906205,0.1662493455686707,STABLE_CORRIDOR
760,126.66666666666667,512540.64003568236,141505.97079559145,117287.45477386087,24218.516021730582,1204.9211699016516,332.66345504553897,1250.0,531715.9462146962,383887485.4404452,0.16674765670216293,STABLE_CORRIDOR
761,126.83333333333333,-210412.06073507818,-58092.10647035617,0.0,-58092.10647035617,-1204.9211679512675,-332.6634621099127,1250.0,218284.05378530387,384610416.4478925,0.16624935302770055,STABLE_CORRIDOR
762,127.0,512540.6371851297,141505.98112041387,117287.45412155725,24218.526998856614,1204.9211632003464,332.6634793179501,1250.0,531715.9462146962,383887485.44329953,0.1667476640863273,STABLE_CORRIDOR
763,127.16666666666667,-210412.05956484762,-58092.11070898079,0.0,-58092.11070898079,-1204.921161249962,-332.66348638232444,1250.0,218284.05378530396,384610416.44672287,0.16624936048673092,STABLE_CORRIDOR
764,127.33333333333333,512540.63433457655,141505.99144523707,117287.45346925351,24218.537975983563,1204.9211564990403,332.6635035903631,1250.0,531715.9462146962,383887485.44615394,0.16674767147049216,STABLE_CORRIDOR
765,127.5,-210412.05839461682,-58092.114947605616,0.0,-58092.114947605616,-1204.9211545486555,-332.6635106547378,1250.0,218284.05378530393,384610416.4455533,0.1662493679457619,STABLE_CORRIDOR
766,127.66666666666667,512540.63148402306,141506.00177006083,117287.45281694974,24218.548953111094,1204.921149797733,332.6635278627774,1250.0,531715.9462146962,383887485.4490083,0.16674767885465755,STABLE_CORRIDOR
767,127.83333333333333,-210412.0572243858,-58092.11918623073,0.0,-58092.11918623073,-1204.921147847348,-332.6635349271526,1250.0,218284.05378530387,384610416.4443837,0.1662493754047933,STABLE_CORRIDOR
768,128.0,512540.6286334691,141506.01209488543,117287.4521646458,24218.55993023963,1204.9211430964249,332.6635521351936,1250.0,531715.946214696,383887485.4518627,0.16674768623882338,STABLE_CORRIDOR
769,128.16666666666666,-210412.05605415476,-58092.123424856196,0.0,-58092.123424856196,-1204.9211411460399,-332.66355919956936,1250.0,218284.05378530402,384610416.4432141,0.16624938286382532,STABLE_CORRIDOR
770,128.33333333333334,512540.6257829147,141506.02241971076,117287.4515123418,24218.570907368965,1204.9211363951158,332.6635764076116,1250.0,531715.946214696,383887485.454717,0.16674769362298986,STABLE_CORRIDOR
771,128.5,-210412.0548839235,-58092.12766348195,0.0,-58092.12766348195,-1204.9211344447303,-332.66358347198786,1250.0,218284.05378530407,384610416.4420445,0.1662493903228579,STABLE_CORRIDOR
772,128.66666666666666,512540.6229323598,141506.03274453682,117287.4508600377,24218.581884499115,1204.9211296938056,332.66360068003127,1250.0,531715.9462146959,383887485.4575713,0.1667477010071569,STABLE_CORRIDOR
773,128.83333333333334,-210412.05371369212,-58092.13190210803,0.0,-58092.13190210803,-1204.92112774342,-332.66360774440807,1250.0,218284.0537853042,384610416.4408749,0.16624939778189105,STABLE_CORRIDOR
774,129.0,512540.6200818046,141506.0430693635,117287.4502077335,24218.592861630008,1204.9211229924945,332.66362495245255,1250.0,531715.9462146958,383887485.46042573,0.1667477083913245,STABLE_CORRIDOR
775,129.16666666666666,-210412.0525434604,-58092.13614073431,0.0,-58092.13614073431,-1204.9211210421083,-332.6636320168297,1250.0,218284.05378530413,384610416.4397053,0.16624940524092474,STABLE_CORRIDOR
776,129.33333333333334,512540.6172312491,141506.053394191,117287.44955542922,24218.603838761774,1204.9211162911824,332.6636492248755,1250.0,531715.9462146959,383887485.4632801,0.16674771577549258,STABLE_CORRIDOR
777,129.5,-210412.05137322855,-58092.14037936085,0.0,-58092.14037936085,-1204.921114340796,-332.6636562892531,1250.0,218284.05378530413,384610416.43853575,0.16624941269995896,STABLE_CORRIDOR
778,129.66666666666666,512540.6143806932,141506.06371901894,117287.44890312485,24218.614815894092,1204.9211095898695,332.66367349729967,1250.0,531715.946214696,383887485.4661344,0.1667477231596612,STABLE_CORRIDOR
779,129.83333333333334,-210412.0502029966,-58092.14461798771,0.0,-58092.14461798771,-1204.921107639483,-332.6636805616778,1250.0,218284.05378530416,384610416.4373662,0.16624942015899358,STABLE_CORRIDOR
780,130.0,512540.61153013655,141506.07404384765,117287.44825082035,24218.6257930273,1204.9211028885552,332.6636977697256,1249.9999999999998,531715.9462146958,383887485.46898884,0.16674773054383024,STABLE_CORRIDOR
781,130.16666666666666,-210412.0490327645,-58092.14885661486,0.0,-58092.14885661486,-1204.9211009381684,-332.6637048341042,1249.9999999999998,218284.05378530425,384610416.4361965,0.1662494276180288,STABLE_CORRIDOR
782,130.33333333333334,512540.6086795798,141506.08436867705,117287.4475985158,24218.636770161247,1204.9210961872404,332.6637220421532,1250.0,531715.9462146958,383887485.4718432,0.1667477379279999,STABLE_CORRIDOR
783,130.5,-210412.04786253208,-58092.15309524225,0.0,-58092.15309524225,-1204.9210942368532,-332.6637291065322,1250.0,218284.05378530416,384610416.43502694,0.16624943507706455,STABLE_CORRIDOR
784,130.66666666666666,512540.6058290225,141506.0946935072,117287.44694621113,24218.647747296083,1204.9210894859243,332.66374631458245,1250.0,531715.9462146957,383887485.4746976,0.16674774531217004,STABLE_CORRIDOR
785,130.83333333333334,-210412.04669229977,-58092.15733387001,0.0,-58092.15733387001,-1204.921087535537,-332.66375337896204,1250.0,218284.05378530436,384610416.4338574,0.16624944253610086,STABLE_CORRIDOR
786,131.0,512540.60297846457,141506.10501833804,117287.44629390631,24218.658724431734,1204.9210827846073,332.6637705870134,1249.9999999999998,531715.9462146955,383887485.4775519,0.16674775269634076,STABLE_CORRIDOR
787,131.16666666666666,-210412.04552206735,-58092.161572498124,0.0,-58092.161572498124,-1204.9210808342198,-332.6637776513936,1250.0,218284.05378530466,384610416.43268776,0.16624944999513772,STABLE_CORRIDOR
788,131.33333333333334,512540.6001279063,141506.11534316957,117287.44564160141,24218.669701568157,1204.9210760832893,332.66379485944617,1249.9999999999998,531715.9462146953,383887485.4804062,0.16674776008051206,STABLE_CORRIDOR
789,131.5,-210412.0443518347,-58092.16581112644,0.0,-58092.16581112644,-1204.9210741329016,-332.66380192382667,1250.0,218284.05378530486,384610416.4315182,0.1662494574541752,STABLE_CORRIDOR
790,131.66666666666666,512540.5972773476,141506.12566800177,117287.44498929642,24218.68067870535,1204.9210693819705,332.66381913188036,1250.0,531715.9462146951,383887485.48326063,0.16674776746468384,STABLE_CORRIDOR
791,131.83333333333334,-210412.0431816019,-58092.17004975505,0.0,-58092.17004975505,-1204.9210674315825,-332.66382619626137,1250.0000000000002,218284.0537853051,384610416.4303486,0.16624946491321307,STABLE_CORRIDOR
792,132.0,512540.5944267885,141506.13599283458,117287.44433699134,24218.691655843242,1204.9210626806507,332.663843404316,1250.0,531715.9462146949,383887485.486115,0.16674777484885614,STABLE_CORRIDOR
793,132.16666666666666,-210412.0420113688,-58092.17428838395,0.0,-58092.17428838395,-1204.921060730262,-332.66385046869755,1250.0,218284.05378530518,384610416.42917895,0.1662494723722515,STABLE_CORRIDOR
794,132.33333333333334,512540.5915762291,141506.1463176682,117287.44368468616,24218.702632982036,1204.9210559793298,332.66386767675357,1250.0,531715.9462146948,383887485.4889693,0.16674778223302897,STABLE_CORRIDOR
795,132.5,-210412.04084113543,-58092.17852701308,0.0,-58092.17852701308,-1204.921054028941,-332.6638747411355,1250.0,218284.05378530518,384610416.42800945,0.16624947983129051,STABLE_CORRIDOR
796,132.66666666666666,512540.5887256694,141506.15664250252,117287.44303238095,24218.713610121573,1204.921049278008,332.66389194919265,1250.0,531715.9462146949,383887485.4918237,0.16674778961720232,STABLE_CORRIDOR
797,132.83333333333334,-210412.03967090196,-58092.18276564256,0.0,-58092.18276564256,-1204.921047327619,-332.66389901357513,1250.0,218284.05378530527,384610416.42683977,0.16624948729033004,STABLE_CORRIDOR
798,133.0,512540.5858751091,141506.16696733763,117287.44238007558,24218.724587262055,1204.921042576685,332.66391622163366,1250.0,531715.9462146946,383887485.4946781,0.16674779700137624,STABLE_CORRIDOR
799,133.16666666666666,-210412.03850066836,-58092.18700427233,0.0,-58092.18700427233,-1204.9210406262957,-332.6639232860166,1250.0,218284.05378530538,384610416.4256702,0.1662494947493702,STABLE_CORRIDOR
800,133.33333333333334,512540.58302454825,141506.17729217338,117287.44172777013,24218.73556440325,1204.921035875361,332.6639404940762,1249.9999999999998,531715.9462146944,383887485.4975324,0.16674780438555076,STABLE_CORRIDOR
801,133.5,-210412.03733043466,-58092.191242902365,0.0,-58092.191242902365,-1204.9210339249714,-332.6639475584596,1250.0,218284.05378530556,384610416.42450064,0.16624950220841087,STABLE_CORRIDOR
802,133.66666666666666,512540.5801739872,141506.18761700974,117287.4410754646,24218.746541545144,1204.9210291740364,332.66396476652017,1250.0,531715.9462146944,383887485.50038683,0.1667478117697258,STABLE_CORRIDOR
803,133.83333333333334,-210412.03616020072,-58092.19548153263,0.0,-58092.19548153263,-1204.9210272236464,-332.66397183090396,1250.0,218284.05378530564,384610416.42333096,0.166249509667452,STABLE_CORRIDOR
804,134.0,512540.5773234259,141506.19794184677,117287.44042315897,24218.757518687795,1204.921022472711,332.66398903896567,1250.0,531715.9462146944,383887485.5032412,0.16674781915390124,STABLE_CORRIDOR
805,134.16666666666666,-210412.03498996643,-58092.19972016316,0.0,-58092.19972016316,-1204.9210205223205,-332.66399610334986,1250.0,218284.0537853056,384610416.4221614,0.16624951712649363,STABLE_CORRIDOR
806,134.33333333333334,512540.57447286404,141506.20826668447,117287.43977085328,24218.768495831187,1204.9210157713842,332.6640133114127,1250.0,531715.9462146943,383887485.5060956,0.1667478265380772,STABLE_CORRIDOR
807,134.5,-210412.03381973202,-58092.20395879401,0.0,-58092.20395879401,-1204.9210138209935,-332.66402037579746,1250.0,218284.05378530556,384610416.42099184,0.16624952458553577,STABLE_CORRIDOR
808,134.66666666666666,512540.5716223018,141506.21859152295,117287.43911854748,24218.779472975468,1204.9210090700565,332.6640375838616,1250.0,531715.9462146944,383887485.50894994,0.16674783392225373,STABLE_CORRIDOR
809,134.83333333333334,-210412.0326494975,-58092.20819742515,0.0,-58092.20819742515,-1204.9210071196655,-332.66404464824683,1250.0,218284.05378530562,384610416.4198223,0.16624953204457854,STABLE_CORRIDOR
810,135.0,512540.56877173926,141506.22891636222,117287.4384662416,24218.79045012062,1204.9210023687278,332.6640618563123,1250.0,531715.9462146944,383887485.51180434,0.1667478413064308,STABLE_CORRIDOR
811,135.16666666666666,-210412.03147926263,-58092.21243605652,0.0,-58092.21243605652,-1204.9210004183365,-332.6640689206979,1249.9999999999998,218284.05378530547,384610416.41865265,0.16624953950362187,STABLE_CORRIDOR
812,135.33333333333334,512540.5659211762,141506.23924120207,117287.43781393561,24218.80142726646,1204.920995667398,332.6640861287643,1250.0,531715.9462146945,383887485.5146587,0.16674784869060846,STABLE_CORRIDOR
813,135.5,-210412.03030902764,-58092.216674688185,0.0,-58092.216674688185,-1204.9209937170065,-332.66409319315045,1249.9999999999998,218284.05378530535,384610416.41748303,0.1662495469626657,STABLE_CORRIDOR
814,135.66666666666666,512540.56307061284,141506.2495660426,117287.43716162955,24218.812404413038,1204.9209889660674,332.66411040121795,1250.0,531715.9462146945,383887485.51751304,0.16674785607478657,STABLE_CORRIDOR
